datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011-01-13 10:00:00,1,0,1,2,6.5600000000000005,6.819999999999999,50.0,23.9994,2,36,38
2011-01-13 11:00:00,1,0,1,2,8.200000000000001,8.334999999999999,44.0,30.002599999999997,4,33,37
2011-01-13 12:00:00,1,0,1,1,8.200000000000001,8.334999999999999,44.0,27.999299999999998,3,49,52
2011-01-13 13:00:00,1,0,1,1,9.02,9.85,41.0,30.002599999999997,2,81,83
2011-01-13 14:00:00,1,0,1,1,9.02,9.85,41.0,26.0027,3,39,42
2011-01-13 15:00:00,1,0,1,1,9.84,10.605,38.0,19.999499999999998,5,55,60
2011-01-13 16:00:00,1,0,1,1,9.84,10.605,38.0,23.9994,2,76,78
2011-01-13 17:00:00,1,0,1,1,8.200000000000001,9.09,40.0,19.0012,4,158,162
2011-01-13 18:00:00,1,0,1,1,8.200000000000001,9.09,40.0,22.0028,3,141,144
2011-01-13 19:00:00,1,0,1,1,6.5600000000000005,7.575,47.0,16.997899999999998,1,98,99
2011-01-13 20:00:00,1,0,1,1,6.5600000000000005,7.575,47.0,15.001299999999999,0,64,64
2011-01-13 21:00:00,1,0,1,1,5.74,6.0600000000000005,46.0,19.999499999999998,0,40,40
2011-01-13 22:00:00,1,0,1,1,5.74,6.0600000000000005,46.0,22.0028,0,30,30
2011-01-13 23:00:00,1,0,1,1,4.92,6.819999999999999,50.0,12.998,1,14,15
2011-01-14 0:00:00,1,0,1,1,4.92,6.819999999999999,50.0,12.998,0,14,14
2011-01-14 1:00:00,1,0,1,1,4.1000000000000005,6.0600000000000005,54.0,11.0014,0,5,5
2011-01-14 2:00:00,1,0,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981,0,1,1
2011-01-14 3:00:00,1,0,1,1,4.1000000000000005,6.819999999999999,54.0,7.0015,0,1,1
2011-01-14 5:00:00,1,0,1,1,4.1000000000000005,6.819999999999999,54.0,6.0032,0,8,8
2011-01-14 6:00:00,1,0,1,1,4.1000000000000005,9.09,54.0,0.0,0,17,17
2011-01-14 7:00:00,1,0,1,1,4.1000000000000005,6.0600000000000005,74.0,11.0014,0,70,70
2011-01-14 8:00:00,1,0,1,1,4.92,8.334999999999999,68.0,0.0,2,156,158
2011-01-14 9:00:00,1,0,1,1,5.74,7.575,69.0,8.9981,0,117,117
2011-01-14 10:00:00,1,0,1,1,7.38,9.09,55.00000000000001,12.998,4,40,44
2011-01-14 11:00:00,1,0,1,1,7.38,8.334999999999999,51.0,19.0012,6,47,53
2011-01-14 12:00:00,1,0,1,1,8.200000000000001,9.85,44.0,16.997899999999998,2,59,61
2011-01-14 13:00:00,1,0,1,1,9.02,9.85,37.0,26.0027,4,73,77
2011-01-14 14:00:00,1,0,1,1,9.02,10.605,41.0,19.0012,5,59,64
2011-01-14 15:00:00,1,0,1,1,9.84,12.120000000000001,38.0,11.0014,9,59,68
2011-01-14 16:00:00,1,0,1,1,9.02,12.120000000000001,41.0,7.0015,3,87,90
2011-01-14 17:00:00,1,0,1,1,9.02,11.365,41.0,11.0014,4,155,159
2011-01-14 18:00:00,1,0,1,1,8.200000000000001,12.879999999999999,47.0,0.0,5,134,139
2011-01-14 19:00:00,1,0,1,1,6.5600000000000005,9.85,59.0,6.0032,3,89,92
2011-01-14 20:00:00,1,0,1,1,7.38,12.120000000000001,59.0,0.0,0,68,68
2011-01-14 21:00:00,1,0,1,1,6.5600000000000005,11.365,69.0,0.0,4,48,52
2011-01-14 22:00:00,1,0,1,2,6.5600000000000005,11.365,69.0,0.0,2,34,36
2011-01-14 23:00:00,1,0,1,2,7.38,12.120000000000001,55.00000000000001,0.0,1,26,27
2011-01-15 0:00:00,1,0,0,1,7.38,12.120000000000001,55.00000000000001,0.0,3,25,28
2011-01-15 1:00:00,1,0,0,2,6.5600000000000005,9.85,59.0,6.0032,2,18,20
2011-01-15 2:00:00,1,0,0,2,6.5600000000000005,9.85,59.0,6.0032,0,12,12
2011-01-15 3:00:00,1,0,0,2,6.5600000000000005,11.365,59.0,0.0,1,7,8
2011-01-15 4:00:00,1,0,0,2,6.5600000000000005,11.365,59.0,0.0,0,5,5
2011-01-15 5:00:00,1,0,0,1,6.5600000000000005,11.365,59.0,0.0,0,1,1
2011-01-15 6:00:00,1,0,0,1,5.74,8.334999999999999,63.0,7.0015,1,2,3
2011-01-15 7:00:00,1,0,0,1,5.74,10.605,63.0,0.0,1,9,10
2011-01-15 8:00:00,1,0,0,1,5.74,7.575,63.0,8.9981,1,22,23
2011-01-15 9:00:00,1,0,0,1,6.5600000000000005,9.09,64.0,8.9981,2,31,33
2011-01-15 10:00:00,1,0,0,1,7.38,9.85,59.0,11.0014,2,57,59
2011-01-15 11:00:00,1,0,0,1,8.200000000000001,9.85,55.00000000000001,15.001299999999999,18,54,72
2011-01-15 12:00:00,1,0,0,1,9.84,11.365,48.0,15.001299999999999,15,74,89
2011-01-15 13:00:00,1,0,0,1,11.48,12.879999999999999,38.0,19.999499999999998,21,80,101
2011-01-15 14:00:00,1,0,0,1,12.299999999999999,14.395,39.0,19.0012,26,92,118
2011-01-15 15:00:00,1,0,0,2,13.120000000000001,15.909999999999998,36.0,12.998,21,108,129
2011-01-15 16:00:00,1,0,0,2,13.940000000000001,16.665,34.0,12.998,33,95,128
2011-01-15 17:00:00,1,0,0,2,13.120000000000001,15.15,36.0,19.0012,29,54,83
2011-01-15 18:00:00,1,0,0,2,12.299999999999999,14.395,45.0,16.997899999999998,15,69,84
2011-01-15 19:00:00,1,0,0,2,13.120000000000001,15.15,39.0,16.997899999999998,14,60,74
2011-01-15 20:00:00,1,0,0,2,13.120000000000001,15.15,39.0,16.997899999999998,6,35,41
2011-01-15 21:00:00,1,0,0,2,13.120000000000001,15.15,39.0,15.001299999999999,6,51,57
2011-01-15 22:00:00,1,0,0,2,12.299999999999999,15.909999999999998,42.0,7.0015,0,26,26
2011-01-15 23:00:00,1,0,0,1,12.299999999999999,14.395,45.0,19.0012,5,39,44
2011-01-16 0:00:00,1,0,0,1,10.66,15.15,56.00000000000001,0.0,6,33,39
2011-01-16 1:00:00,1,0,0,1,10.66,13.635,56.00000000000001,8.9981,4,19,23
2011-01-16 2:00:00,1,0,0,1,10.66,14.395,56.00000000000001,6.0032,3,13,16
2011-01-16 3:00:00,1,0,0,1,9.02,13.635,69.0,0.0,9,6,15
2011-01-16 4:00:00,1,0,0,1,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1
2011-01-16 5:00:00,1,0,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,1,1,2
2011-01-16 6:00:00,1,0,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1
2011-01-16 7:00:00,1,0,0,2,9.84,10.605,56.00000000000001,19.999499999999998,0,3,3
2011-01-16 8:00:00,1,0,0,1,9.02,10.605,55.00000000000001,19.0012,0,18,18
2011-01-16 9:00:00,1,0,0,1,9.02,10.605,51.0,16.997899999999998,3,29,32
2011-01-16 10:00:00,1,0,0,1,9.02,10.605,51.0,19.0012,8,71,79
2011-01-16 11:00:00,1,0,0,1,9.84,11.365,44.0,16.997899999999998,23,70,93
2011-01-16 12:00:00,1,0,0,1,9.84,10.605,41.0,19.0012,29,75,104
2011-01-16 13:00:00,1,0,0,1,10.66,11.365,35.0,19.999499999999998,23,95,118
2011-01-16 14:00:00,1,0,0,1,11.48,13.635,36.0,16.997899999999998,22,69,91
2011-01-16 15:00:00,1,0,0,1,10.66,12.120000000000001,38.0,16.997899999999998,35,78,113
2011-01-16 16:00:00,1,0,0,1,9.84,11.365,38.0,15.001299999999999,22,77,99
2011-01-16 17:00:00,1,0,0,1,9.02,10.605,37.0,16.997899999999998,23,82,105
2011-01-16 18:00:00,1,0,0,1,8.200000000000001,10.605,40.0,11.0014,11,56,67
2011-01-16 19:00:00,1,0,0,1,7.38,9.85,47.0,8.9981,14,47,61
2011-01-16 20:00:00,1,0,0,1,7.38,9.85,47.0,11.0014,7,50,57
2011-01-16 21:00:00,1,0,0,1,7.38,9.85,51.0,11.0014,6,22,28
2011-01-16 22:00:00,1,0,0,2,8.200000000000001,10.605,49.0,8.9981,2,19,21
2011-01-16 23:00:00,1,0,0,2,8.200000000000001,11.365,40.0,7.0015,0,18,18
2011-01-17 0:00:00,1,1,0,2,8.200000000000001,9.85,47.0,15.001299999999999,1,16,17
2011-01-17 1:00:00,1,1,0,2,8.200000000000001,9.85,44.0,12.998,1,15,16
2011-01-17 2:00:00,1,1,0,2,7.38,8.334999999999999,43.0,16.997899999999998,0,8,8
2011-01-17 3:00:00,1,1,0,2,7.38,9.09,43.0,12.998,0,2,2
2011-01-17 4:00:00,1,1,0,2,7.38,9.85,43.0,8.9981,1,2,3
2011-01-17 5:00:00,1,1,0,2,7.38,9.85,43.0,11.0014,0,1,1
2011-01-17 6:00:00,1,1,0,2,7.38,9.09,43.0,12.998,0,5,5
2011-01-17 7:00:00,1,1,0,2,6.5600000000000005,9.09,50.0,8.9981,4,9,13
2011-01-17 8:00:00,1,1,0,2,6.5600000000000005,7.575,47.0,15.001299999999999,3,30,33
2011-01-17 9:00:00,1,1,0,2,6.5600000000000005,7.575,47.0,15.001299999999999,8,39,47
2011-01-17 10:00:00,1,1,0,2,6.5600000000000005,7.575,50.0,16.997899999999998,7,50,57
2011-01-17 11:00:00,1,1,0,2,6.5600000000000005,7.575,55.00000000000001,12.998,9,55,64
2011-01-17 12:00:00,1,1,0,2,7.38,9.85,47.0,8.9981,10,70,80
2011-01-17 13:00:00,1,1,0,2,7.38,9.85,47.0,8.9981,13,80,93
2011-01-17 14:00:00,1,1,0,2,7.38,10.605,43.0,7.0015,12,74,86
2011-01-17 15:00:00,1,1,0,2,8.200000000000001,10.605,47.0,11.0014,21,72,93
2011-01-17 16:00:00,1,1,0,2,8.200000000000001,10.605,47.0,11.0014,6,76,82
2011-01-17 17:00:00,1,1,0,1,8.200000000000001,9.85,51.0,12.998,4,67,71
2011-01-17 18:00:00,1,1,0,2,7.38,8.334999999999999,55.00000000000001,16.997899999999998,7,85,92
2011-01-17 19:00:00,1,1,0,3,7.38,9.09,59.0,12.998,2,58,60
2011-01-17 20:00:00,1,1,0,3,6.5600000000000005,7.575,80.0,12.998,4,29,33
2011-01-17 21:00:00,1,1,0,3,6.5600000000000005,7.575,80.0,12.998,3,24,27
2011-01-17 22:00:00,1,1,0,3,5.74,6.0600000000000005,93.0,16.997899999999998,0,13,13
2011-01-17 23:00:00,1,1,0,3,6.5600000000000005,6.819999999999999,86.0,19.0012,1,3,4
2011-01-18 12:00:00,1,0,1,2,8.200000000000001,9.09,86.0,22.0028,0,3,3
2011-01-18 13:00:00,1,0,1,2,8.200000000000001,9.85,86.0,15.001299999999999,0,22,22
2011-01-18 14:00:00,1,0,1,2,9.02,11.365,80.0,11.0014,2,26,28
2011-01-18 15:00:00,1,0,1,2,9.02,11.365,87.0,11.0014,3,32,35
2011-01-18 16:00:00,1,0,1,2,9.02,11.365,87.0,12.998,0,61,61
2011-01-18 17:00:00,1,0,1,2,9.02,11.365,82.0,12.998,1,124,125
2011-01-18 18:00:00,1,0,1,2,9.02,11.365,80.0,11.0014,1,132,133
2011-01-18 19:00:00,1,0,1,2,9.02,11.365,80.0,8.9981,1,98,99
2011-01-18 20:00:00,1,0,1,2,9.02,13.635,87.0,0.0,0,83,83
2011-01-18 21:00:00,1,0,1,2,9.02,12.120000000000001,93.0,7.0015,0,41,41
2011-01-18 22:00:00,1,0,1,2,9.02,12.879999999999999,93.0,6.0032,0,33,33
2011-01-18 23:00:00,1,0,1,2,9.02,13.635,93.0,0.0,1,19,20
2011-01-19 0:00:00,1,0,1,2,9.02,13.635,93.0,0.0,0,3,3
2011-01-19 1:00:00,1,0,1,3,9.02,11.365,93.0,8.9981,1,6,7
2011-01-19 2:00:00,1,0,1,3,9.02,11.365,93.0,8.9981,0,3,3
2011-01-19 4:00:00,1,0,1,3,9.02,11.365,93.0,8.9981,1,1,2
2011-01-19 5:00:00,1,0,1,2,9.02,12.879999999999999,93.0,6.0032,0,7,7
2011-01-19 6:00:00,1,0,1,2,9.02,12.879999999999999,93.0,6.0032,0,32,32
2011-01-19 7:00:00,1,0,1,2,9.84,12.879999999999999,92.0,7.0015,1,89,90
2011-01-19 8:00:00,1,0,1,2,9.84,12.879999999999999,93.0,7.0015,1,196,197
2011-01-19 9:00:00,1,0,1,2,9.84,12.879999999999999,93.0,7.0015,2,107,109
2011-01-19 10:00:00,1,0,1,2,10.66,13.635,93.0,8.9981,1,46,47
2011-01-19 11:00:00,1,0,1,2,11.48,15.15,87.0,6.0032,5,47,52
2011-01-19 12:00:00,1,0,1,2,12.299999999999999,15.909999999999998,81.0,6.0032,5,65,70
2011-01-19 13:00:00,1,0,1,1,16.400000000000002,20.455000000000002,62.0,19.0012,11,67,78
2011-01-19 14:00:00,1,0,1,1,16.400000000000002,20.455000000000002,57.99999999999999,16.997899999999998,7,68,75
2011-01-19 15:00:00,1,0,1,1,16.400000000000002,20.455000000000002,54.0,19.0012,4,78,82
2011-01-19 16:00:00,1,0,1,1,15.58,19.695,57.99999999999999,26.0027,10,94,104
2011-01-19 17:00:00,1,0,1,1,14.76,16.665,56.99999999999999,22.0028,7,190,197
2011-01-19 18:00:00,1,0,1,1,13.940000000000001,15.909999999999998,61.0,19.0012,5,156,161
2011-01-19 19:00:00,1,0,1,1,13.120000000000001,14.395,56.99999999999999,27.999299999999998,4,108,112
2011-01-19 20:00:00,1,0,1,1,13.120000000000001,15.15,49.0,19.999499999999998,2,74,76
2011-01-19 21:00:00,1,0,1,1,13.120000000000001,14.395,49.0,27.999299999999998,4,55,59
2011-01-19 22:00:00,1,0,1,1,12.299999999999999,15.15,52.0,11.0014,6,53,59
2011-01-19 23:00:00,1,0,1,1,12.299999999999999,13.635,52.0,31.0009,1,27,28
2011-01-20 0:00:00,1,0,1,1,10.66,11.365,56.00000000000001,26.0027,5,8,13
2011-01-20 1:00:00,1,0,1,1,10.66,13.635,56.00000000000001,0.0,2,3,5
2011-01-20 2:00:00,1,0,1,1,10.66,13.635,56.00000000000001,0.0,0,2,2
2011-01-20 3:00:00,1,0,1,1,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1
2011-01-20 4:00:00,1,0,1,1,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1
2011-01-20 5:00:00,1,0,1,1,9.84,11.365,60.0,15.001299999999999,0,6,6
2011-01-20 6:00:00,1,0,1,1,9.02,10.605,60.0,15.001299999999999,0,35,35
2011-01-20 7:00:00,1,0,1,1,9.02,10.605,55.00000000000001,15.001299999999999,1,100,101
2011-01-20 8:00:00,1,0,1,1,9.02,10.605,55.00000000000001,19.0012,2,247,249
2011-01-20 9:00:00,1,0,1,2,9.84,11.365,52.0,15.001299999999999,3,140,143
2011-01-20 10:00:00,1,0,1,1,10.66,11.365,48.0,19.999499999999998,1,56,57
2011-01-20 11:00:00,1,0,1,2,11.48,13.635,45.0,11.0014,5,63,68
2011-01-20 12:00:00,1,0,1,2,12.299999999999999,16.665,42.0,0.0,7,77,84
2011-01-20 13:00:00,1,0,1,2,11.48,14.395,45.0,7.0015,12,86,98
2011-01-20 14:00:00,1,0,1,2,12.299999999999999,15.15,45.0,8.9981,6,75,81
2011-01-20 15:00:00,1,0,1,2,13.120000000000001,15.909999999999998,45.0,12.998,8,62,70
2011-01-20 16:00:00,1,0,1,2,12.299999999999999,15.15,49.0,8.9981,8,83,91
2011-01-20 17:00:00,1,0,1,2,12.299999999999999,15.909999999999998,49.0,7.0015,8,207,215
2011-01-20 18:00:00,1,0,1,2,10.66,12.879999999999999,56.00000000000001,12.998,1,184,185
2011-01-20 19:00:00,1,0,1,1,10.66,11.365,56.00000000000001,22.0028,6,146,152
2011-01-20 20:00:00,1,0,1,2,10.66,12.120000000000001,60.0,19.0012,2,124,126
2011-01-20 21:00:00,1,0,1,2,9.84,11.365,60.0,16.997899999999998,3,54,57
2011-01-20 22:00:00,1,0,1,2,9.84,10.605,65.0,19.0012,0,56,56
2011-01-20 23:00:00,1,0,1,2,9.84,10.605,65.0,22.0028,3,28,31
2011-01-21 0:00:00,1,0,1,2,9.84,11.365,70.0,16.997899999999998,1,20,21
2011-01-21 1:00:00,1,0,1,2,9.84,11.365,70.0,16.997899999999998,0,6,6
2011-01-21 2:00:00,1,0,1,3,9.84,12.120000000000001,75.0,11.0014,0,2,2
2011-01-21 3:00:00,1,0,1,3,9.02,10.605,80.0,19.999499999999998,0,1,1
2011-01-21 4:00:00,1,0,1,2,9.02,12.879999999999999,87.0,6.0032,0,1,1
2011-01-21 5:00:00,1,0,1,1,9.84,9.85,60.0,27.999299999999998,1,4,5
2011-01-21 6:00:00,1,0,1,1,9.02,10.605,55.00000000000001,16.997899999999998,0,27,27
2011-01-21 7:00:00,1,0,1,1,8.200000000000001,9.09,51.0,19.0012,2,66,68
2011-01-21 8:00:00,1,0,1,1,8.200000000000001,9.09,47.0,22.0028,7,210,217
2011-01-21 9:00:00,1,0,1,1,8.200000000000001,9.09,51.0,23.9994,7,159,166
2011-01-21 10:00:00,1,0,1,1,8.200000000000001,8.334999999999999,47.0,31.0009,6,57,63
2011-01-21 11:00:00,1,0,1,1,9.02,9.09,41.0,31.0009,6,53,59
2011-01-21 12:00:00,1,0,1,1,9.02,9.09,27.0,39.000699999999995,11,67,78
2011-01-21 13:00:00,1,0,1,1,8.200000000000001,7.575,21.0,39.000699999999995,8,65,73
2011-01-21 14:00:00,1,0,1,1,8.200000000000001,7.575,25.0,35.0008,6,56,62
2011-01-21 15:00:00,1,0,1,1,6.5600000000000005,6.0600000000000005,26.0,30.002599999999997,4,61,65
2011-01-21 16:00:00,1,0,1,1,6.5600000000000005,6.819999999999999,26.0,23.9994,0,97,97
2011-01-21 17:00:00,1,0,1,1,5.74,6.0600000000000005,28.000000000000004,23.9994,10,151,161
2011-01-21 18:00:00,1,0,1,1,4.92,6.0600000000000005,30.0,16.997899999999998,1,119,120
2011-01-21 19:00:00,1,0,1,1,4.92,5.305,30.0,22.0028,3,93,96
2011-01-21 20:00:00,1,0,1,1,4.1000000000000005,3.7900000000000005,33.0,27.999299999999998,1,52,53
2011-01-21 21:00:00,1,0,1,1,3.2800000000000002,3.7900000000000005,38.0,19.0012,0,41,41
2011-01-21 22:00:00,1,0,1,1,2.46,1.5150000000000001,41.0,26.0027,1,33,34
2011-01-21 23:00:00,1,0,1,1,2.46,2.275,38.0,22.0028,0,27,27
2011-01-22 0:00:00,1,0,0,1,1.6400000000000001,1.5150000000000001,45.0,16.997899999999998,0,13,13
2011-01-22 1:00:00,1,0,0,2,1.6400000000000001,0.0,41.0,26.0027,3,9,12
2011-01-22 2:00:00,1,0,0,2,1.6400000000000001,1.5150000000000001,41.0,16.997899999999998,0,11,11
2011-01-22 3:00:00,1,0,0,2,1.6400000000000001,1.5150000000000001,41.0,19.0012,1,6,7
2011-01-22 4:00:00,1,0,0,2,0.8200000000000001,0.76,48.0,19.999499999999998,0,3,3
2011-01-22 6:00:00,1,0,0,2,0.8200000000000001,1.5150000000000001,44.0,15.001299999999999,0,2,2
2011-01-22 7:00:00,1,0,0,1,0.8200000000000001,0.76,44.0,19.0012,0,8,8
2011-01-22 8:00:00,1,0,0,1,0.8200000000000001,0.0,44.0,22.0028,1,26,27
2011-01-22 9:00:00,1,0,0,1,1.6400000000000001,1.5150000000000001,41.0,16.997899999999998,3,37,40
2011-01-22 10:00:00,1,0,0,2,1.6400000000000001,3.0300000000000002,41.0,11.0014,3,50,53
2011-01-22 11:00:00,1,0,0,2,2.46,3.7900000000000005,38.0,8.9981,4,59,63
2011-01-22 12:00:00,1,0,0,2,2.46,5.305,38.0,7.0015,10,60,70
2011-01-22 13:00:00,1,0,0,1,3.2800000000000002,8.334999999999999,35.0,0.0,12,72,84
2011-01-22 14:00:00,1,0,0,1,4.1000000000000005,6.819999999999999,33.0,7.0015,11,64,75
2011-01-22 15:00:00,1,0,0,1,4.92,7.575,28.000000000000004,0.0,10,93,103
2011-01-22 16:00:00,1,0,0,1,4.92,6.819999999999999,28.000000000000004,12.998,11,72,83
2011-01-22 17:00:00,1,0,0,1,4.92,9.85,28.000000000000004,0.0,8,59,67
2011-01-22 18:00:00,1,0,0,1,3.2800000000000002,4.545,35.0,12.998,0,54,54
2011-01-22 19:00:00,1,0,0,1,3.2800000000000002,5.305,35.0,8.9981,6,53,59
2011-01-22 20:00:00,1,0,0,1,2.46,3.7900000000000005,45.0,11.0014,1,44,45
2011-01-22 21:00:00,1,0,0,1,2.46,5.305,41.0,6.0032,0,39,39
2011-01-22 22:00:00,1,0,0,1,2.46,7.575,49.0,0.0,7,23,30
2011-01-22 23:00:00,1,0,0,1,1.6400000000000001,3.7900000000000005,56.99999999999999,7.0015,2,31,33
2011-01-23 0:00:00,1,0,0,1,1.6400000000000001,3.7900000000000005,56.99999999999999,7.0015,2,20,22
2011-01-23 1:00:00,1,0,0,1,1.6400000000000001,3.7900000000000005,56.99999999999999,7.0015,1,12,13
2011-01-23 2:00:00,1,0,0,1,0.8200000000000001,3.0300000000000002,62.0,8.9981,3,15,18
2011-01-23 3:00:00,1,0,0,1,0.8200000000000001,3.0300000000000002,62.0,8.9981,1,4,5
2011-01-23 5:00:00,1,0,0,2,1.6400000000000001,3.7900000000000005,56.99999999999999,7.0015,0,3,3
2011-01-23 6:00:00,1,0,0,2,1.6400000000000001,3.7900000000000005,56.99999999999999,7.0015,0,1,1
2011-01-23 7:00:00,1,0,0,1,3.2800000000000002,5.305,57.99999999999999,11.0014,1,1,2
2011-01-23 8:00:00,1,0,0,1,2.46,3.7900000000000005,62.0,11.0014,2,17,19
2011-01-23 9:00:00,1,0,0,1,4.1000000000000005,3.7900000000000005,54.0,23.9994,3,25,28
2011-01-23 10:00:00,1,0,0,1,5.74,5.305,46.0,26.0027,7,51,58
2011-01-23 11:00:00,1,0,0,1,5.74,6.819999999999999,43.0,15.001299999999999,22,77,99
2011-01-23 12:00:00,1,0,0,1,6.5600000000000005,6.0600000000000005,37.0,31.0009,24,92,116
2011-01-23 13:00:00,1,0,0,1,5.74,5.305,33.0,26.0027,12,75,87
2011-01-23 14:00:00,1,0,0,1,6.5600000000000005,6.819999999999999,28.000000000000004,23.9994,17,93,110
2011-01-23 15:00:00,1,0,0,1,6.5600000000000005,6.819999999999999,28.000000000000004,23.9994,13,64,77
2011-01-23 16:00:00,1,0,0,1,6.5600000000000005,6.819999999999999,26.0,22.0028,9,56,65
2011-01-23 17:00:00,1,0,0,1,5.74,5.305,26.0,26.0027,5,50,55
2011-01-23 18:00:00,1,0,0,1,4.92,6.0600000000000005,30.0,16.997899999999998,5,44,49
2011-01-23 19:00:00,1,0,0,1,4.92,6.0600000000000005,30.0,19.0012,5,45,50
2011-01-23 20:00:00,1,0,0,1,4.1000000000000005,5.305,36.0,16.997899999999998,4,31,35
2011-01-23 21:00:00,1,0,0,1,4.1000000000000005,5.305,36.0,12.998,5,20,25
2011-01-23 22:00:00,1,0,0,1,3.2800000000000002,4.545,38.0,12.998,5,23,28
2011-01-23 23:00:00,1,0,0,1,2.46,3.0300000000000002,41.0,15.001299999999999,4,17,21
2011-01-24 0:00:00,1,0,1,1,2.46,3.0300000000000002,41.0,12.998,0,7,7
2011-01-24 1:00:00,1,0,1,1,1.6400000000000001,2.275,45.0,12.998,0,1,1
2011-01-24 3:00:00,1,0,1,1,1.6400000000000001,1.5150000000000001,45.0,16.997899999999998,0,1,1
2011-01-24 4:00:00,1,0,1,1,0.8200000000000001,3.0300000000000002,48.0,8.9981,0,1,1
2011-01-24 5:00:00,1,0,1,1,0.8200000000000001,3.0300000000000002,48.0,8.9981,0,5,5
2011-01-24 6:00:00,1,0,1,1,0.8200000000000001,3.7900000000000005,48.0,6.0032,0,15,15
2011-01-24 7:00:00,1,0,1,1,0.8200000000000001,6.0600000000000005,48.0,0.0,5,79,84
2011-01-24 8:00:00,1,0,1,1,1.6400000000000001,6.819999999999999,49.0,0.0,6,171,177
2011-01-24 9:00:00,1,0,1,1,2.46,7.575,41.0,0.0,4,98,102
2011-01-24 10:00:00,1,0,1,1,4.1000000000000005,6.819999999999999,42.0,0.0,6,34,40
2011-01-24 11:00:00,1,0,1,1,4.1000000000000005,6.0600000000000005,46.0,8.9981,3,43,46
2011-01-24 12:00:00,1,0,1,2,4.92,6.819999999999999,42.0,12.998,11,52,63
2011-01-24 13:00:00,1,0,1,2,5.74,6.819999999999999,43.0,15.001299999999999,6,54,60
2011-01-24 14:00:00,1,0,1,2,5.74,6.819999999999999,46.0,15.001299999999999,2,43,45
2011-01-24 15:00:00,1,0,1,1,6.5600000000000005,8.334999999999999,40.0,11.0014,7,50,57
2011-01-24 16:00:00,1,0,1,1,6.5600000000000005,7.575,47.0,16.997899999999998,4,66,70
2011-01-24 17:00:00,1,0,1,1,5.74,6.0600000000000005,50.0,16.997899999999998,6,178,184
2011-01-24 18:00:00,1,0,1,1,5.74,6.819999999999999,59.0,12.998,8,145,153
2011-01-24 19:00:00,1,0,1,1,5.74,7.575,54.0,11.0014,5,101,106
2011-01-24 20:00:00,1,0,1,1,5.74,6.819999999999999,59.0,12.998,1,80,81
2011-01-24 21:00:00,1,0,1,1,5.74,7.575,63.0,11.0014,6,53,59
2011-01-24 22:00:00,1,0,1,2,5.74,6.819999999999999,63.0,15.001299999999999,3,32,35
2011-01-24 23:00:00,1,0,1,2,6.5600000000000005,7.575,64.0,16.997899999999998,3,21,24
2011-01-25 0:00:00,1,0,1,2,6.5600000000000005,6.819999999999999,69.0,19.0012,3,6,9
2011-01-25 1:00:00,1,0,1,2,6.5600000000000005,8.334999999999999,69.0,11.0014,0,5,5
2011-01-25 2:00:00,1,0,1,1,6.5600000000000005,7.575,69.0,15.001299999999999,0,2,2
2011-01-25 4:00:00,1,0,1,1,5.74,8.334999999999999,74.0,7.0015,0,1,1
2011-01-25 5:00:00,1,0,1,1,5.74,6.819999999999999,74.0,15.001299999999999,0,9,9
2011-01-25 6:00:00,1,0,1,1,6.5600000000000005,9.09,74.0,7.0015,1,35,36
2011-01-25 7:00:00,1,0,1,1,6.5600000000000005,7.575,74.0,15.001299999999999,5,103,108
2011-01-25 8:00:00,1,0,1,2,6.5600000000000005,9.09,74.0,8.9981,5,233,238
2011-01-25 9:00:00,1,0,1,2,8.200000000000001,11.365,64.0,6.0032,10,134,144
2011-01-25 10:00:00,1,0,1,2,9.02,12.120000000000001,60.0,7.0015,6,49,55
2011-01-25 11:00:00,1,0,1,2,9.84,12.120000000000001,60.0,8.9981,6,55,61
2011-01-25 12:00:00,1,0,1,2,10.66,14.395,56.00000000000001,6.0032,21,85,106
2011-01-25 13:00:00,1,0,1,2,10.66,13.635,56.00000000000001,8.9981,21,72,93
2011-01-25 14:00:00,1,0,1,2,12.299999999999999,16.665,45.0,0.0,11,57,68
2011-01-25 15:00:00,1,0,1,2,13.120000000000001,17.424999999999997,42.0,0.0,21,63,84
2011-01-25 16:00:00,1,0,1,2,13.120000000000001,17.424999999999997,42.0,0.0,14,102,116
2011-01-25 17:00:00,1,0,1,1,12.299999999999999,16.665,45.0,0.0,14,208,222
2011-01-25 18:00:00,1,0,1,2,12.299999999999999,15.909999999999998,49.0,6.0032,7,218,225
2011-01-25 19:00:00,1,0,1,2,10.66,12.879999999999999,65.0,11.0014,13,133,146
2011-01-25 20:00:00,1,0,1,1,9.84,11.365,65.0,12.998,16,103,119
2011-01-25 21:00:00,1,0,1,1,9.84,11.365,65.0,12.998,5,40,45
2011-01-25 22:00:00,1,0,1,1,9.02,11.365,64.0,11.0014,4,49,53
2011-01-25 23:00:00,1,0,1,2,9.02,11.365,64.0,11.0014,3,37,40
