season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
2000,9182,9644,0,3,27,89,62,1,0.0946963
2000,5261,9780,0,7,12,73,61,1,0.13568974
2000,8488,9780,0,-1,-3,45,48,0,0.09567955
2000,1794,9814,0,7,8,75,67,1,0.10701207
2000,5261,9933,0,15,27,65,38,1,0.14876708
2000,6679,10645,0,11,24,74,50,1,0.10855966
2000,303,10679,0,7,-7,59,66,0,0.13861077
2000,2961,10679,0,-1,-10,56,66,0,0.1309756
2000,4747,10679,0,4,-13,48,61,0,0.15996297
2000,5261,10679,0,7,12,53,41,1,0.14590025
2000,7216,10679,0,2,-4,60,64,0,0.14765805
2001,5262,142,0,15,34,69,35,1,0.15633139
2001,1029,304,0,-8,-21,52,73,0,0.10391497
2001,2356,304,0,1,10,82,72,1,0.093937695
2001,2424,304,0,-13,-25,76,101,0,0.102741316
2001,3761,304,0,1,-6,81,87,0,0.08795598
2001,5262,304,0,1,-19,61,80,0,0.10368051
2001,5330,304,0,-1,-10,56,66,0,0.099628806
2001,3148,426,0,-3,2,63,61,1,0.12931874
2001,8285,780,0,-11,-3,65,68,0,0.13866024
2001,9679,780,0,-3,3,74,71,1,0.16006319
2001,304,1029,0,8,21,73,52,1,0.14886598
2001,10348,1029,0,3,-16,63,79,0,0.150129
2001,1464,1063,0,7,25,84,59,1,0.13616738
2001,2962,1155,0,-1,12,82,70,1,0.12437473
2001,3761,1362,0,8,18,79,61,1,0.12917131
2001,8796,1362,0,1,-7,63,70,0,0.15512921
2001,1063,1464,0,-7,-25,59,84,0,0.12205957
2001,4246,1464,0,-8,-23,43,66,0,0.12643827
2001,8591,1464,0,4,13,78,65,1,0.1559729
2001,3936,1896,0,3,13,69,56,1,0.08499609
2001,4165,1969,0,9,24,99,75,1,0.15525872
2001,304,2356,0,-1,-10,72,82,0,0.16185683
2001,4957,2356,0,-2,-11,84,95,0,0.12391553
2001,5398,2356,0,-8,-13,81,94,0,0.15251073
2001,5495,2356,0,-15,-43,52,95,0,0.11957983
2001,9418,2356,0,-3,-13,63,76,0,0.11840943
2001,9679,2356,0,-5,-10,69,79,0,0.16612987
2001,304,2424,0,13,25,101,76,1,0.15039414
2001,8762,2795,0,-8,21,75,54,1,0.12614986
2001,10240,2795,0,-11,-13,56,69,0,0.12262747
2001,1155,2962,0,1,-12,70,82,0,0.12809426
2001,5262,2962,0,8,16,81,65,1,0.116772205
2001,4957,3114,0,11,3,83,80,1,0.09111763
2001,426,3148,0,3,-2,61,63,0,0.12346912
2001,3346,3148,0,-5,-19,57,76,0,0.099502414
2001,4957,3148,0,7,10,76,66,1,0.09657307
2001,5398,3182,0,-1,2,70,68,1,0.16616227
2001,4957,3216,0,8,19,79,60,1,0.10799307
2001,10680,3216,0,5,-1,49,50,0,0.1411241
2001,8455,3250,0,-1,4,66,62,1,0.1607207
2001,3868,3284,0,-1,-17,68,85,0,0.08808196
2001,5262,3284,0,11,15,77,62,1,0.1030886
2001,10070,3284,0,7,-1,85,86,0,0.109754205
2001,3148,3346,0,5,19,76,57,1,0.16052444
2001,3970,3346,0,13,-1,57,58,0,0.16215238
2001,8678,3454,0,7,10,79,69,1,0.12582162
2001,9418,3507,0,9,13,61,48,1,0.10814096
2001,4280,3541,0,13,4,72,68,1,0.14164299
2001,304,3761,0,-1,6,87,81,1,0.1696453
2001,1362,3761,0,-8,-18,61,79,0,0.13799095
2001,4165,3761,0,-3,-16,64,80,0,0.16058561
2001,6524,3761,0,-15,-42,54,96,0,0.16101168
2001,4246,3834,0,-9,4,77,73,1,0.13249788
2001,3284,3868,0,1,17,85,68,1,0.16916516
2001,6680,3868,0,9,-2,68,70,0,0.15994506
2001,5330,3902,0,11,2,72,70,1,0.13687176
2001,1896,3936,0,-3,-13,56,69,0,0.17173587
2001,4280,3936,0,5,13,92,79,1,0.13744038
2001,3346,3970,0,-13,1,58,57,1,0.09738277
2001,1969,4165,0,-9,-24,75,99,0,0.10384326
2001,3761,4165,0,3,16,80,64,1,0.09975207
2001,8678,4165,0,-1,-29,58,87,0,0.10092269
2001,1464,4246,0,8,23,66,43,1,0.1304661
2001,3834,4246,0,9,-4,73,77,0,0.12581219
2001,3541,4280,0,-13,-4,68,72,0,0.12642261
2001,3936,4280,0,-5,-13,79,92,0,0.12965031
2001,9679,4280,0,-4,4,80,76,1,0.16906682
2001,2356,4957,0,2,11,95,84,1,0.14333893
2001,3114,4957,0,-11,-3,80,83,0,0.16852848
2001,3148,4957,0,-7,-10,66,76,0,0.16433859
2001,3216,4957,0,-8,-19,60,79,0,0.15556775
2001,8591,4957,0,2,-14,73,87,0,0.1849134
2001,142,5262,0,-15,-34,35,69,0,0.10873415
2001,304,5262,0,-1,19,80,61,1,0.14917126
2001,2962,5262,0,-8,-16,65,81,0,0.13911653
2001,3284,5262,0,-11,-15,62,77,0,0.14962587
2001,8762,5262,0,-10,-7,62,69,0,0.12747389
2001,304,5330,0,1,10,66,56,1,0.15444677
2001,3902,5330,0,-11,-2,70,72,0,0.1258433
2001,6558,5330,0,-3,-3,56,59,0,0.11449281
2001,2356,5398,0,8,13,94,81,1,0.10610671
2001,3182,5398,0,1,-2,68,70,0,0.095622025
2001,2356,5495,0,15,43,95,52,1,0.14898421
2001,6948,6297,0,-5,8,82,74,1,0.11158466
2001,7149,6297,0,-13,-22,48,70,0,0.09692804
2001,3761,6524,0,15,42,96,54,1,0.09919731
2001,10646,6524,0,0,-4,67,71,0,0.102797784
2001,5330,6558,0,3,3,59,56,1,0.1516506
2001,10802,6558,0,-5,-12,71,83,0,0.14355238
2001,9815,6645,0,-7,9,77,68,1,0.17200616
2001,3868,6680,0,-9,2,70,68,1,0.10008695
2001,9679,6714,0,5,15,69,54,1,0.18470591
2001,6297,6948,0,5,-8,74,82,0,0.1551407
2001,7183,6948,0,-3,-10,59,69,0,0.16199945
2001,8762,6948,0,-4,12,84,72,1,0.15682974
2001,6297,7149,0,13,22,70,48,1,0.17422427
2001,6948,7183,0,3,10,69,59,1,0.10265428
2001,780,8285,0,11,3,68,65,1,0.12090096
2001,3250,8455,0,1,-4,62,66,0,0.10837538
2001,8591,8455,0,8,7,90,83,1,0.16858649
2001,1464,8591,0,-4,-13,65,78,0,0.09201072
2001,4957,8591,0,-2,14,87,73,1,0.06978374
2001,8455,8591,0,-8,-7,83,90,0,0.082323186
2001,9577,8591,0,-15,-29,60,89,0,0.075720094
2001,3454,8678,0,-7,-10,69,79,0,0.13993846
2001,4165,8678,0,1,29,87,58,1,0.15906142
2001,2795,8762,0,8,-21,54,75,0,0.13294832
2001,5262,8762,0,10,7,69,62,1,0.13193144
2001,6948,8762,0,4,-12,72,84,0,0.10938546
2001,8898,8762,0,5,-14,65,79,0,0.14187299
2001,1362,8796,0,-1,7,70,63,1,0.10419263
2001,8762,8898,0,-5,14,79,65,1,0.11452956
2001,2356,9418,0,3,13,76,63,1,0.15050812
2001,3507,9418,0,-9,-13,48,61,0,0.15839455
2001,9815,9418,0,-8,-25,50,75,0,0.16698173
2001,8591,9577,0,15,29,89,60,1,0.17718402
2001,780,9679,0,3,-3,71,74,0,0.093033366
2001,2356,9679,0,5,10,79,69,1,0.08837401
2001,4280,9679,0,4,-4,76,80,0,0.08611837
2001,6714,9679,0,-5,-15,54,69,0,0.07410717
2001,6645,9815,0,7,-9,68,77,0,0.0931012
2001,9418,9815,0,8,25,75,50,1,0.09696008
2001,3284,10070,0,-7,1,86,85,1,0.14094695
2001,2795,10240,0,11,13,69,56,1,0.13753463
2001,1029,10348,0,-3,16,79,63,1,0.10227047
2001,6524,10646,0,0,4,71,67,1,0.15632372
2001,3216,10680,0,-5,1,50,49,1,0.11242969
2001,6558,10802,0,5,12,83,71,1,0.12503704
2002,2751,90,0,-13,-8,78,86,0,0.121007785
2002,4247,90,0,-8,13,71,58,1,0.13574202
2002,8042,196,0,0,4,81,77,1,0.15574293
2002,6681,305,0,1,21,88,67,1,0.19825722
2002,7811,305,0,-11,-5,81,86,0,0.16202375
2002,10769,305,0,-8,-8,60,68,0,0.15330288
2002,8899,781,0,5,13,70,57,1,0.17755267
2002,1465,815,0,15,38,90,52,1,0.16873592
2002,6915,1156,0,-5,-7,75,82,0,0.14534982
2002,7017,1156,0,3,13,63,50,1,0.15781981
2002,7017,1295,0,11,17,71,54,1,0.15157029
2002,6559,1363,0,1,19,82,63,1,0.12915425
2002,815,1465,0,-15,-38,52,90,0,0.079150856
2002,9419,1465,0,-7,4,105,101,1,0.09784329
2002,3347,1796,0,-13,-11,67,78,0,0.16287903
2002,4958,1796,0,1,8,90,82,1,0.18613033
2002,5946,1796,0,-5,-3,74,77,0,0.136868
2002,7557,1796,0,-9,-12,59,71,0,0.14503562
2002,2796,1897,0,7,-1,82,83,0,0.104933314
2002,3762,1897,0,8,12,72,60,1,0.12905101
2002,6646,2065,0,9,5,69,64,1,0.1827892
2002,3835,2357,0,-4,1,74,73,1,0.115983315
2002,6559,2357,0,-7,-7,77,84,0,0.100428835
2002,10647,2357,0,-15,-47,37,84,0,0.084209874
2002,90,2751,0,13,8,86,78,1,0.14291206
2002,1897,2796,0,-7,1,83,82,1,0.16062526
2002,5766,3183,0,-11,-17,68,85,0,0.111805394
2002,7557,3183,0,-8,2,77,75,1,0.13955791
2002,10769,3285,0,-5,7,73,66,1,0.09004088
2002,1796,3347,0,13,11,78,67,1,0.096598804
2002,10803,3455,0,3,12,70,58,1,0.09721776
2002,4166,3542,0,15,11,70,59,1,0.1877956
2002,6681,3728,0,13,8,71,63,1,0.20396617
2002,1897,3762,0,-8,-12,60,72,0,0.12922296
2002,4166,3762,0,3,4,73,69,1,0.13405427
2002,7710,3762,0,-9,-29,64,93,0,0.10672535
2002,2357,3835,0,4,-1,73,74,0,0.13335355
2002,4247,3835,0,-5,-12,69,81,0,0.11541692
2002,4958,3835,0,4,12,64,52,1,0.15044072
2002,6681,3835,0,3,-9,64,73,0,0.1522081
2002,9612,3835,0,-8,-9,67,76,0,0.0927716
2002,9782,3835,0,-7,-19,56,75,0,0.13197099
2002,3542,4166,0,-15,-11,59,70,0,0.081485845
2002,3762,4166,0,-3,-4,69,73,0,0.12276043
2002,4958,4166,0,0,9,97,88,1,0.15845214
2002,6813,4166,0,-1,-18,86,104,0,0.11000195
2002,8592,4166,0,-7,-23,63,86,0,0.13806404
2002,90,4247,0,8,-13,58,71,0,0.12372744
2002,3835,4247,0,5,12,81,69,1,0.13933758
2002,6715,4247,0,3,-8,61,69,0,0.15472473
2002,7017,4247,0,7,-5,73,78,0,0.15867546
2002,4958,4281,0,3,10,78,68,1,0.1762153
2002,9184,4281,0,-8,-5,82,87,0,0.1551356
2002,9935,4281,0,-9,-15,68,83,0,0.1587872
2002,9184,4890,0,-7,2,71,69,1,0.11286808
2002,1796,4958,0,-1,-8,82,90,0,0.066324614
2002,3835,4958,0,-4,-12,52,64,0,0.093735054
2002,4166,4958,0,0,-9,88,97,0,0.08758211
2002,4281,4958,0,-3,-10,68,78,0,0.07393958
2002,8042,4958,0,-15,-15,70,85,0,0.08064606
2002,10681,4958,0,-7,-30,57,87,0,0.089291885
2002,5365,5026,0,11,12,70,58,1,0.16400418
2002,5399,5161,0,-7,13,93,80,1,0.114778206
2002,5946,5263,0,3,11,69,58,1,0.11202004
2002,9419,5331,0,1,22,80,58,1,0.14826392
2002,5026,5365,0,-11,-12,58,70,0,0.08487679
2002,8899,5365,0,-3,4,68,64,1,0.101654336
2002,5161,5399,0,7,-13,80,93,0,0.14329417
2002,6646,5399,0,8,-16,67,83,0,0.16405995
2002,6681,5399,0,10,6,81,75,1,0.17418855
2002,9419,5399,0,4,-9,73,82,0,0.15319638
2002,6813,5530,0,13,19,81,62,1,0.16015883
2002,3183,5766,0,11,17,85,68,1,0.16017371
2002,1796,5946,0,5,3,77,74,1,0.13046633
2002,5263,5946,0,-3,-11,58,69,0,0.14955014
2002,1363,6559,0,-1,-19,63,82,0,0.13154437
2002,2357,6559,0,7,7,84,77,1,0.15360616
2002,2065,6646,0,-9,-5,64,69,0,0.073355734
2002,5399,6646,0,-8,16,83,67,1,0.08774023
2002,305,6681,0,-1,-21,67,88,0,0.056067057
2002,3728,6681,0,-13,-8,63,71,0,0.051682442
2002,3835,6681,0,-3,9,73,64,1,0.09143385
2002,5399,6681,0,-10,-6,75,81,0,0.07455236
2002,10803,6681,0,-5,-13,65,78,0,0.084236205
2002,4247,6715,0,-3,8,69,61,1,0.095382184
2002,4166,6813,0,1,18,104,86,1,0.15066637
2002,5530,6813,0,-13,-19,62,81,0,0.11214472
2002,8899,6813,0,-4,-2,70,72,0,0.16093802
2002,10349,6813,0,-5,-5,87,92,0,0.14977925
2002,1156,6915,0,5,7,82,75,1,0.10713181
2002,10349,6983,0,3,9,83,74,1,0.12076929
2002,1156,7017,0,-3,-13,50,63,0,0.090895325
2002,1295,7017,0,-11,-17,54,71,0,0.09569511
2002,4247,7017,0,-7,5,78,73,1,0.09023817
2002,1796,7557,0,9,12,71,59,1,0.11983171
2002,3183,7557,0,8,-2,75,77,0,0.12403872
2002,9001,7557,0,5,-8,68,76,0,0.12413142
2002,3762,7710,0,9,29,93,64,1,0.1583439
2002,305,7811,0,11,5,86,81,1,0.10324462
2002,196,8042,0,0,-4,77,81,0,0.10980703
2002,4958,8042,0,15,15,85,70,1,0.16748318
2002,10681,8422,0,1,10,80,70,1,0.1755606
2002,4166,8592,0,7,23,86,63,1,0.11412831
2002,10241,8592,0,-1,-16,68,84,0,0.12666121
2002,781,8899,0,-5,-13,57,70,0,0.083867386
2002,5365,8899,0,3,-4,64,68,0,0.14215907
2002,6813,8899,0,4,2,72,70,1,0.09662782
2002,7557,9001,0,-5,8,76,68,1,0.13943723
2002,4281,9184,0,8,5,87,82,1,0.101386294
2002,4890,9184,0,7,-2,69,71,0,0.13384873
2002,1465,9419,0,7,-4,101,105,0,0.14439756
2002,5331,9419,0,-1,-22,58,80,0,0.105673335
2002,5399,9419,0,-4,9,82,73,1,0.10188509
2002,3835,9612,0,8,9,76,67,1,0.1688228
2002,9680,9612,0,9,-4,89,93,0,0.1517022
2002,9612,9680,0,-9,4,93,89,1,0.115063354
2002,3835,9782,0,7,19,75,56,1,0.11778347
2002,4281,9935,0,9,15,83,68,1,0.096631736
2002,8592,10241,0,1,16,84,68,1,0.12174564
2002,6813,10349,0,5,5,92,87,1,0.11115703
2002,6983,10349,0,-3,-9,74,83,0,0.13343735
2002,2357,10647,0,15,47,84,37,1,0.17472395
2002,4958,10681,0,7,30,87,57,1,0.15622593
2002,8422,10681,0,-1,-10,70,80,0,0.089969546
2002,305,10769,0,8,8,68,60,1,0.11459959
2002,3285,10769,0,5,-7,66,73,0,0.16318628
2002,3455,10803,0,-3,-12,58,70,0,0.15160963
2002,6681,10803,0,5,13,78,65,1,0.16157976
2003,3836,91,0,3,5,67,62,1,0.1268439
2003,3286,306,0,-8,-1,95,96,0,0.105694056
2003,4167,306,0,-1,3,78,75,1,0.110119686
2003,6560,306,0,-4,-17,71,88,0,0.100782804
2003,10004,306,0,-15,-29,51,80,0,0.108493835
2003,4167,340,0,8,32,108,76,1,0.15971696
2003,5095,340,0,3,-13,71,84,0,0.17557225
2003,8457,531,0,3,-2,63,65,0,0.1169967
2003,8680,531,0,7,1,79,78,1,0.12966216
2003,10350,531,0,8,-6,62,68,0,0.10400101
2003,4614,572,0,9,22,86,64,1,0.10527645
2003,4614,1031,0,8,-8,71,79,0,0.072636485
2003,5366,1031,0,7,-1,46,47,0,0.07540225
2003,6682,1031,0,11,11,65,54,1,0.120106384
2003,1797,1065,0,7,5,58,53,1,0.11116535
2003,1898,1099,0,5,-6,73,79,0,0.15207197
2003,2358,1099,0,8,26,86,60,1,0.11880632
2003,5947,1157,0,-1,-2,74,76,0,0.11258443
2003,6682,1157,0,7,9,74,65,1,0.1674017
2003,3286,1466,0,-1,5,74,69,1,0.13434637
2003,5264,1695,0,3,15,79,64,1,0.09778373
2003,2358,1729,0,11,10,67,57,1,0.17495824
2003,1065,1797,0,-7,-5,53,58,0,0.14690134
2003,8593,1797,0,1,-11,74,85,0,0.123314545
2003,8900,1797,0,4,4,82,78,1,0.16665348
2003,1099,1898,0,-5,6,79,73,1,0.08878361
2003,9185,2100,0,-9,13,84,71,1,0.15319645
2003,1099,2358,0,-8,-26,60,86,0,0.13209693
2003,1729,2358,0,-11,-10,57,67,0,0.088970944
2003,4167,2358,0,1,4,69,65,1,0.109157175
2003,10350,2625,0,13,3,76,73,1,0.13942727
2003,5264,2797,0,-5,22,68,46,1,0.10179877
2003,7609,2797,0,-13,-30,55,85,0,0.08666324
2003,306,3286,0,8,1,96,95,1,0.15369803
2003,1466,3286,0,1,-5,69,74,0,0.13169238
2003,4891,3543,0,11,4,72,68,1,0.123379864
2003,6560,3763,0,-1,8,68,60,1,0.07165022
2003,10242,3763,0,-9,-5,60,65,0,0.09804901
2003,91,3836,0,-3,-5,62,67,0,0.14139196
2003,7018,3836,0,5,22,74,52,1,0.15976192
2003,4282,4008,0,15,31,95,64,1,0.20079553
2003,306,4167,0,1,-3,75,78,0,0.14793566
2003,340,4167,0,-8,-32,76,108,0,0.1098438
2003,2358,4167,0,-1,-4,65,69,0,0.14867489
2003,4891,4167,0,-1,-33,61,94,0,0.14654921
2003,8680,4167,0,-1,3,81,78,1,0.15612838
2003,9817,4167,0,-13,-3,61,64,0,0.11695716
2003,4008,4282,0,-15,-31,64,95,0,0.05288983
2003,4891,4282,0,-2,14,83,69,1,0.084607795
2003,9783,4282,0,-8,-20,54,74,0,0.09480697
2003,10682,4282,0,-4,-6,57,63,0,0.063362695
2003,572,4614,0,-9,-22,64,86,0,0.15601063
2003,1031,4614,0,-8,8,79,71,1,0.1810789
2003,7219,4750,0,-1,24,80,56,1,0.11312778
2003,8680,4823,0,11,11,76,65,1,0.14048469
2003,3543,4891,0,-11,-4,68,72,0,0.1297195
2003,4167,4891,0,1,33,94,61,1,0.1119249
2003,4282,4891,0,2,-14,69,83,0,0.15949735
2003,5400,4891,0,-3,-9,92,101,0,0.107136734
2003,7018,4891,0,1,-3,74,77,0,0.12481553
2003,5264,4959,0,-1,2,60,58,1,0.12629597
2003,9613,4959,0,-5,-2,73,75,0,0.123450756
2003,10804,4959,0,3,-13,64,77,0,0.15568145
2003,340,5095,0,-3,13,84,71,1,0.089199506
2003,1695,5264,0,-3,-15,64,79,0,0.154639
2003,2797,5264,0,5,-22,46,68,0,0.15155536
2003,4959,5264,0,1,-2,58,60,0,0.13274094
2003,8900,5264,0,6,9,85,76,1,0.1604611
2003,1031,5366,0,-7,1,47,46,1,0.17747773
2003,4891,5400,0,3,9,101,92,1,0.15278362
2003,7558,5400,0,-5,-1,71,72,0,0.17300555
2003,1157,5947,0,1,2,76,74,1,0.1543216
2003,306,6560,0,4,17,88,71,1,0.16009268
2003,3763,6560,0,1,-8,60,68,0,0.18246719
2003,10548,6560,0,-7,-1,69,70,0,0.16380891
2003,1031,6682,0,-11,-11,54,65,0,0.119271
2003,1157,6682,0,-7,-9,65,74,0,0.08294709
2003,7511,6682,0,-15,-17,54,71,0,0.09267622
2003,8680,6682,0,-2,16,63,47,1,0.10493944
2003,6916,6716,0,-5,-14,63,77,0,0.15647754
2003,8680,6716,0,3,12,68,56,1,0.13841957
2003,9783,6814,0,-1,2,60,58,1,0.12049716
2003,6716,6916,0,5,14,77,63,1,0.089540906
2003,3836,7018,0,-5,-22,52,74,0,0.102925405
2003,4891,7018,0,-1,3,77,74,1,0.12976505
2003,10316,7018,0,-13,-26,61,87,0,0.097652555
2003,4750,7219,0,1,-24,56,80,0,0.14092715
2003,8900,7219,0,8,10,77,67,1,0.15576208
2003,6682,7511,0,15,17,71,54,1,0.15473394
2003,5400,7558,0,5,1,72,71,1,0.08080689
2003,2797,7609,0,13,30,85,55,1,0.17126249
2003,8593,7677,0,9,8,77,69,1,0.1586609
2003,531,8457,0,-3,2,65,63,1,0.13627006
2003,1797,8593,0,-1,11,85,74,1,0.1418764
2003,7677,8593,0,-9,-8,69,77,0,0.114729576
2003,531,8680,0,-7,-1,78,79,0,0.11977908
2003,4167,8680,0,1,-3,78,81,0,0.099452406
2003,4823,8680,0,-11,-11,65,76,0,0.11146712
2003,6682,8680,0,2,-16,47,63,0,0.1387667
2003,6716,8680,0,-3,-12,56,68,0,0.11305319
2003,8900,8680,0,2,-11,84,95,0,0.1351611
2003,1797,8900,0,-4,-4,78,82,0,0.08544721
2003,5264,8900,0,-6,-9,76,85,0,0.09020309
2003,7219,8900,0,-8,-10,67,77,0,0.09381206
2003,8680,8900,0,-2,11,95,84,1,0.109634094
2003,9552,8900,0,-15,-21,61,82,0,0.09087109
2003,10804,9121,0,11,12,71,59,1,0.14699903
2003,2100,9185,0,9,-13,71,84,0,0.09766415
2003,10682,9185,0,8,1,61,60,1,0.08339757
2003,9552,9253,0,0,8,92,84,1,0.12092976
2003,8900,9552,0,15,21,82,61,1,0.15959135
2003,9253,9552,0,0,-8,84,92,0,0.13650559
2003,4959,9613,0,5,2,75,73,1,0.13644554
2003,4282,9783,0,8,20,74,54,1,0.14621758
2003,6814,9783,0,1,-2,58,60,0,0.12648691
2003,4167,9817,0,13,3,64,61,1,0.15045506
2003,306,10004,0,15,29,80,51,1,0.15005258
2003,3763,10242,0,9,5,65,60,1,0.14809482
2003,7018,10316,0,13,26,87,61,1,0.1666274
2003,531,10350,0,-8,6,68,62,1,0.15319102
2003,2625,10350,0,-13,-3,73,76,0,0.12598282
2003,10682,10452,0,7,7,81,74,1,0.08362055
2003,6560,10548,0,7,1,70,69,1,0.095944114
2003,4282,10682,0,4,6,63,57,1,0.1871594
2003,9185,10682,0,-8,-1,60,61,0,0.17177215
2003,10452,10682,0,-7,-7,74,81,0,0.17160091
2003,4959,10804,0,-3,13,77,64,1,0.094479755
2003,9121,10804,0,-11,-12,59,71,0,0.101148054
2004,6300,24,0,5,11,63,52,1,0.13867871
2004,1798,92,0,6,16,87,71,1,0.15812755
2004,7559,92,0,-1,-1,64,65,0,0.16403276
2004,8594,92,0,7,-3,67,70,0,0.2093971
2004,8681,92,0,3,-9,71,80,0,0.18337533
2004,2359,145,0,15,35,96,61,1,0.18123353
2004,7978,307,0,1,4,80,76,1,0.11685106
2004,3253,783,0,3,3,57,54,1,0.097541034
2004,9784,783,0,-5,-7,51,58,0,0.08325772
2004,8681,1066,0,7,5,80,75,1,0.16591555
2004,9003,1365,0,1,3,76,73,1,0.098515406
2004,2626,1467,0,-9,-3,77,80,0,0.1006255
2004,3764,1467,0,-1,24,92,68,1,0.09118487
2004,92,1798,0,-6,-16,71,87,0,0.11635421
2004,2223,1798,0,-5,-17,55,72,0,0.1592681
2004,2359,1798,0,1,-1,78,79,0,0.17642403
2004,3253,1798,0,-1,-9,73,82,0,0.15226218
2004,9971,1798,0,-4,-20,53,73,0,0.13051866
2004,10005,1798,0,-13,-17,53,70,0,0.16426116
2004,2223,2101,0,3,7,76,69,1,0.110536404
2004,1798,2223,0,5,17,72,55,1,0.1022518
2004,2101,2223,0,-3,-7,69,76,0,0.13967887
2004,145,2359,0,-15,-35,61,96,0,0.076220214
2004,1798,2359,0,-1,1,79,78,1,0.079914026
2004,3764,2359,0,-4,-10,62,72,0,0.09377475
2004,7978,2359,0,-7,-28,62,90,0,0.07199854
2004,10805,2359,0,-6,-3,63,66,0,0.11132792
2004,6717,2529,0,13,19,75,56,1,0.20821986
2004,1467,2626,0,9,3,80,77,1,0.14807372
2004,4824,2798,0,-7,15,75,60,1,0.10665339
2004,4283,2832,0,15,20,96,76,1,0.2292237
2004,4419,2832,0,0,-15,57,72,0,0.16463077
2004,783,3253,0,-3,-3,54,57,0,0.15340091
2004,1798,3253,0,1,9,82,73,1,0.1113738
2004,4168,3253,0,-1,-8,71,79,0,0.118635595
2004,6031,3253,0,-7,-5,67,72,0,0.139206
2004,6459,3253,0,-11,-5,60,65,0,0.14344582
2004,6717,3253,0,1,-2,65,67,0,0.1624031
2004,6031,3287,0,-8,19,91,72,1,0.1448172
2004,9937,3287,0,-13,-27,49,76,0,0.14080307
2004,4168,3730,0,9,25,78,53,1,0.114574336
2004,1467,3764,0,1,-24,68,92,0,0.16036583
2004,2359,3764,0,4,10,72,62,1,0.15837675
2004,5768,3764,0,-7,-19,53,72,0,0.14681767
2004,3253,4168,0,1,8,79,71,1,0.142807
2004,3730,4168,0,-9,-25,53,78,0,0.14592615
2004,6883,4168,0,-8,-15,63,78,0,0.15647072
2004,9288,4168,0,-5,-26,74,100,0,0.12502359
2004,2832,4283,0,-15,-20,76,96,0,0.03049723
2004,9288,4283,0,-8,1,76,75,1,0.058276802
2004,2832,4419,0,0,15,72,57,1,0.11460004
2004,8458,4449,0,15,19,82,63,1,0.17289415
2004,10805,4615,0,3,10,80,70,1,0.15378642
2004,2798,4824,0,7,-15,60,75,0,0.15532523
2004,10351,4824,0,8,4,84,80,1,0.16951531
2004,8681,4960,0,-1,2,72,70,1,0.121527165
2004,9866,4960,0,-9,-3,83,86,0,0.1375726
2004,6717,5096,0,5,17,70,53,1,0.14754295
2004,8146,5096,0,-3,-16,43,59,0,0.10080739
2004,6031,5265,0,-3,6,72,66,1,0.17464562
2004,5498,5367,0,-13,-33,52,85,0,0.076318845
2004,10805,5367,0,-5,15,89,74,1,0.10164906
2004,5367,5498,0,13,33,85,52,1,0.1759364
2004,3764,5768,0,7,19,72,53,1,0.10882517
2004,9455,5948,0,-11,-9,52,61,0,0.17473134
2004,9971,5948,0,-3,2,75,73,1,0.1346872
2004,3253,6031,0,7,5,72,67,1,0.11602342
2004,3287,6031,0,8,-19,72,91,0,0.11171389
2004,5265,6031,0,3,-6,66,72,0,0.088804975
2004,24,6300,0,-5,-11,52,63,0,0.12530497
2004,8901,6300,0,3,3,78,75,1,0.15330485
2004,3253,6459,0,11,5,65,60,1,0.110502996
2004,2529,6717,0,-13,-19,56,75,0,0.05063145
2004,3253,6717,0,-1,2,67,65,1,0.08581978
2004,5096,6717,0,-5,-17,53,70,0,0.09723273
2004,7019,6717,0,-1,-12,51,63,0,0.11424001
2004,8458,6717,0,1,-2,62,64,0,0.10676755
2004,4168,6883,0,8,15,78,63,1,0.10084483
2004,7186,6883,0,7,-8,58,66,0,0.13347943
2004,6717,7019,0,1,12,63,51,1,0.12539873
2004,9387,7019,0,-11,-9,44,53,0,0.123560295
2004,10683,7019,0,-3,-4,55,59,0,0.09596045
2004,8901,7152,0,11,17,66,49,1,0.12037135
2004,6883,7186,0,-7,8,66,58,1,0.11397906
2004,10683,7376,0,5,12,76,64,1,0.17377338
2004,92,7559,0,1,1,65,64,1,0.10866537
2004,307,7978,0,-1,-4,76,80,0,0.15228255
2004,2359,7978,0,7,28,90,62,1,0.18673033
2004,5096,8146,0,3,16,59,43,1,0.15808448
2004,4449,8458,0,-15,-19,63,82,0,0.08434144
2004,6717,8458,0,-1,2,64,62,1,0.1351282
2004,9003,8458,0,-7,-5,65,70,0,0.09790674
2004,10351,8458,0,-3,-4,80,84,0,0.120484866
2004,92,8594,0,-7,3,70,67,1,0.049598992
2004,9750,8594,0,-15,-26,45,71,0,0.05521086
2004,92,8681,0,-3,9,80,71,1,0.08348051
2004,1066,8681,0,-7,-5,75,80,0,0.09689002
2004,4960,8681,0,1,-2,70,72,0,0.13098133
2004,6300,8901,0,-3,-3,75,78,0,0.10222165
2004,7152,8901,0,-11,-17,49,66,0,0.12751535
2004,10805,8901,0,-4,8,79,71,1,0.12242548
2004,1365,9003,0,-1,-3,73,76,0,0.15476406
2004,8458,9003,0,7,5,70,65,1,0.15523152
2004,4168,9288,0,5,26,100,74,1,0.14179039
2004,4283,9288,0,8,-1,75,76,0,0.19305347
2004,10385,9288,0,1,-2,100,102,0,0.12428153
